DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2002,24.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2003,25.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2004,24.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2005,26.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2006,26.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2007,25.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2008,25.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2009,24.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2010,24.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2011,24.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2012,23.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2013,22.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2014,22.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2015,23.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2016,23.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2017,24.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2018,24.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2019,24.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2020,23.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2021,24.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,HU,2022,23.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2000,13.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2001,14.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2002,14.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2003,14.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2004,14.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2005,15.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2006,15.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2007,16.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2008,15.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2009,14.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2010,14.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2011,13.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2012,13.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2013,13.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2014,13.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2015,13.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2016,14.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2017,14.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2018,14.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2019,14.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2020,13.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2021,13.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IE,2022,14.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2000,3.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2001,3.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2002,3.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2003,3.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2004,3.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2005,3.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2006,4.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2007,4.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2008,5.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2009,5.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2010,5.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2011,5.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2012,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2013,6.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2014,6.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2015,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2016,5.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2017,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2018,6.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2019,6.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2020,5.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IS,2021,5.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2000,166.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2001,165.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2002,166.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2003,175.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2004,177.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2005,180.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2006,179.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2007,178.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2008,176.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2009,164.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2010,167.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2011,162.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2012,156.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2013,152.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2014,142.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2015,149.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2016,148.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2017,149.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2018,147.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2019,145.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2020,132.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2021,145.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,IT,2022,139.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2000,6.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2001,7.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2002,8.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2003,8.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2004,8.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2005,8.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2006,7.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2007,8.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2008,8.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2009,7.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2010,6.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2011,5.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2012,6.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2013,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2014,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2015,5.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2016,6.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2017,6.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2018,6.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2019,6.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2020,6.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2021,6.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LT,2022,6.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2000,3.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2001,3.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2002,4.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2003,4.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2004,4.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2005,4.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2006,4.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2007,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2008,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2009,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2010,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2011,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2012,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2013,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2014,4.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2015,4.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2016,4.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2017,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2018,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2019,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2020,3.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2021,4.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LU,2022,3.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2000,3.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2001,4.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2002,4.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2003,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2004,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2005,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2006,4.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2007,4.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2008,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2009,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2010,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2011,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2012,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2013,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2014,4.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2015,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2016,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2017,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2018,4.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2019,4.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2020,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2021,4.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,LV,2022,4.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2005,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2006,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2007,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2008,1.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2009,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2010,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2011,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2012,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2013,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2014,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2015,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2016,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2017,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2018,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2019,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2020,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,ME,2021,1.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2000,2.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2001,2.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2002,2.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2003,2.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2004,2.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2005,2.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2006,2.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2007,3.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2008,3.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2009,2.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2010,2.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2011,3.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2012,3.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2013,2.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2014,2.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2015,2.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2016,2.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2017,2.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2018,2.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2019,2.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2020,2.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MK,2021,2.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2000,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2001,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2002,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2003,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2004,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2005,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2006,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2007,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2008,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2009,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2010,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2011,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2012,1.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2013,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2014,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2015,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2016,0.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2017,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2018,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2019,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2020,0.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2021,0.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,MT,2022,0.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2000,66.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2001,69.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2002,69.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2003,70.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2004,71.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2005,70.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2006,69.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2007,69.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2008,69.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2009,67.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2010,71.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2011,67.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2012,66.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2013,66.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2014,62.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2015,59.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2016,62.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2017,61.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2018,58.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2019,63.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2020,58.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2021,60.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NL,2022,56.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2000,23.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2001,24.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2002,22.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2003,24.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2004,26.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2005,27.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2006,27.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2007,25.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2008,28.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2009,27.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2010,29.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2011,25.7,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2012,27.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2013,28.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2014,26.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2015,23.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2016,26.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2017,27.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2018,27.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2019,25.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2020,25.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,NO,2021,26.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2000,84.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2001,86.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2002,85.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2003,87.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2004,87.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2005,88.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2006,92.3,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2007,91.9,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2008,93.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2009,89.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2010,96.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2011,96.6,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2012,92.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2013,93.4,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2014,89.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2015,90.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2016,94.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2017,99.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2018,104.1,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2019,100.2,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2020,96.8,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2021,104.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PL,2022,98.5,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PT,2000,23.0,
ESTAT:SDG_07_10(1.0),21/05/24 11:00:00,A,MTOE,PT,2001,23.3,
